Date,Price,Open,High,Low,Vol.,Chg. %,
"2/6/23","22,755.0","22,936.0","23,145.0","22,639.0","1.08K","-0.79%",
"2/5/23","22,936.0","23,315.0","23,419.0","22,799.0","1.44K","-1.63%",
"2/4/23","23,315.0","23,433.0","23,580.0","23,253.0","0.58K","-0.50%",
"2/3/23","23,433.0","23,485.0","23,700.0","23,230.0","1.92K","-0.22%",
"2/2/23","23,485.0","23,723.0","24,239.0","23,395.0","2.83K","-1.00%",
"2/1/23","23,723.0","23,135.0","23,802.0","22,800.0","2.13K","2.54%",
"1/31/23","23,135.0","22,837.0","23,286.0","22,730.0","1.99K","1.30%",
"1/30/23","22,837.0","23,746.0","23,784.0","22,516.0","2.95K","-3.83%",
"1/29/23","23,746.0","23,029.0","23,962.0","23,000.0","4.24K","3.11%",
"1/28/23","23,029.0","23,067.0","23,181.0","22,885.0","1.41K","-0.16%",
"1/27/23","23,067.0","23,004.0","23,475.0","22,539.0","2.25K","0.27%",
"1/26/23","23,004.0","23,045.0","23,273.0","22,859.0","1.40K","-0.18%",
"1/25/23","23,045.0","22,627.0","23,812.0","22,334.0","3.74K","1.85%",
"1/24/23","22,627.0","22,910.0","23,154.0","22,479.0","1.88K","-1.24%",
"1/23/23","22,910.0","22,713.0","23,169.0","22,520.0","1.86K","0.87%",
"1/22/23","22,713.0","22,766.0","23,071.0","22,321.0","1.52K","-0.23%",
"1/21/23","22,766.0","22,672.0","23,312.0","22,443.0","3.60K","0.41%",
"1/20/23","22,672.0","21,080.0","22,742.0","20,879.0","2.88K","7.55%",
"1/19/23","21,080.0","20,678.0","21,181.0","20,670.0","0.90K","1.94%",
"1/18/23","20,678.0","21,136.0","21,632.0","20,435.0","3.19K","-2.17%",
"1/17/23","21,136.0","21,196.0","21,518.0","20,905.0","2.06K","-0.28%",
"1/16/23","21,196.0","20,882.0","21,433.0","20,651.0","3.25K","1.50%",
"1/15/23","20,882.0","20,963.0","21,048.0","20,583.0","1.54K","-0.39%",
"1/14/23","20,963.0","19,933.0","21,300.0","19,897.0","6.06K","5.17%",
"1/13/23","19,933.0","18,857.0","19,989.0","18,725.0","3.03K","5.71%",
"1/12/23","18,857.0","17,946.0","19,070.0","17,920.0","5.32K","5.08%",
"1/11/23","17,946.0","17,445.0","17,998.0","17,319.0","2.23K","2.87%",
"1/10/23","17,445.0","17,188.0","17,503.0","17,155.0","0.81K","1.50%",
"1/9/23","17,188.0","17,139.0","17,399.0","17,123.0","1.58K","0.29%",
"1/8/23","17,139.0","16,958.0","17,174.0","16,930.0","0.81K","1.07%",
"1/7/23","16,958.0","16,967.0","16,990.0","16,925.0","0.28K","-0.05%",
"1/6/23","16,967.0","16,842.0","17,045.0","16,705.0","1.82K","0.74%",
"1/5/23","16,842.0","16,868.0","16,888.0","16,778.0","0.57K","-0.15%",
"1/4/23","16,868.0","16,689.0","16,998.0","16,671.0","1.12K","1.07%",
"1/3/23","16,689.0","16,690.0","16,807.0","16,625.0","1.58K","-0.01%",
"1/2/23","16,690.0","16,643.0","16,802.0","16,584.0","0.60K","0.28%",
"1/1/23","16,643.0","16,564.0","16,644.0","16,517.0","0.24K","0.48%",
"Open : 16,564.0","Highest : 44,699.0","Lowest : 16,517.0","Chg. % : 155.51%",
